,date,rank,song,artist,last-week,peak-rank,weeks-on-board;
168932,1989-06-24,33.0,My Brave Face,Paul McCartney,36.0,33.0,5;
168933,1989-06-24,34.0,Patience,Guns N' Roses,14.0,4.0,12;
168934,1989-06-24,35.0,Once Bitten Twice Shy,Great White,40.0,35.0,7;
168935,1989-06-24,36.0,Send Me An Angel '89,Real Life,38.0,36.0,7;
168936,1989-06-24,37.0,Soldier Of Love,Donny Osmond,19.0,2.0,14;
168937,1989-06-24,38.0,Down Boys,Warrant,39.0,38.0,9;
168938,1989-06-24,39.0,I Like It,Dino,41.0,39.0,7;
168939,1989-06-24,40.0,Dressed For Success,Roxette,43.0,40.0,5;
168940,"1989-06-24,41,""Batdance (From """"Batman"""")"",Prince,53,41,2;",,,,,,
168941,"1989-06-24,42,""On Our Own (From """"Ghostbusters II"""")"",Bobby Brown,45,42,3;",,,,,,
168942,1989-06-24,43.0,Hey Baby,Henry Lee Summer,44.0,43.0,6;
168943,1989-06-24,44.0,Secret Rendezvous,Karyn White,51.0,44.0,5;
168944,"1989-06-24,45,""In Your Eyes (Theme From """"Say Anything"""")"",Peter Gabriel,48,26,20;",,,,,,
168945,1989-06-24,46.0,Fascination Street,The Cure,46.0,46.0,7;
168946,1989-06-24,47.0,Real Love,Jody Watley,32.0,2.0,15;
168947,1989-06-24,48.0,Everlasting Love,Howard Jones,33.0,12.0,15;
168948,1989-06-24,49.0,Me Myself And I,De La Soul,49.0,49.0,4;
168949,1989-06-24,50.0,Fire Woman,The Cult,54.0,50.0,5;
168950,1989-06-24,51.0,No More Rhyme,Debbie Gibson,66.0,51.0,2;
168951,1989-06-24,52.0,I'll Be There For You,Bon Jovi,42.0,1.0,17;
168952,1989-06-24,53.0,Headed For A Heartbreak,Winger,60.0,53.0,4;
168953,1989-06-24,54.0,I'm That Type Of Guy,LL Cool J,63.0,54.0,3;
168954,1989-06-24,55.0,We Can Last Forever,Chicago,55.0,55.0,7;
168955,1989-06-24,56.0,Hooked On You,Sweet Sensation,62.0,56.0,16;
168956,1989-06-24,57.0,In My Eyes,Stevie B,61.0,57.0,5;
168957,1989-06-24,58.0,Sacred Emotion,Donny Osmond,70.0,58.0,2;
168958,"1989-06-24,59,""After All (Love Theme From """"Chances Are"""")"",Cher & Peter Cetera,47,6,16;",,,,,,
168959,1989-06-24,60.0,Moonlight On Water,Kevin Raleigh,65.0,60.0,6;
168960,1989-06-24,61.0,I Want It All,Queen,50.0,50.0,7;
168961,1989-06-24,62.0,The End Of The Innocence,Don Henley,,62.0,1;
168962,1989-06-24,63.0,Praying To A New God,Wang Chung,64.0,63.0,5;
168963,1989-06-24,64.0,Joy And Pain,Rob Base & D.J. E-Z Rock,67.0,64.0,5;
168964,1989-06-24,65.0,Cold Hearted,Paula Abdul,,65.0,1;
168965,1989-06-24,66.0,Friends,Jody Watley With Eric B. & Rakim,76.0,66.0,2;
168966,1989-06-24,67.0,Thinking Of You,SaFire,58.0,12.0,21;
168967,1989-06-24,68.0,Second Chance,Thirty Eight Special,52.0,6.0,20;
168968,"1989-06-24,69,""Iko Iko (From """"Rain Man"""")"",The Belle Stars,59,14,17;",,,,,,
168969,1989-06-24,70.0,Calling It Love,Animotion,79.0,70.0,3;
168970,1989-06-24,71.0,Right Next To Me,Whistle,72.0,71.0,4;
168971,1989-06-24,72.0,Cover Of Love,Michael Damian,84.0,72.0,2;
168972,1989-06-24,73.0,Like A Prayer,Madonna,56.0,1.0,15;
168973,1989-06-24,74.0,Funky Cold Medina,Tone-Loc,68.0,3.0,17;
168974,1989-06-24,75.0,She Drives Me Crazy,Fine Young Cannibals,69.0,1.0,22;
168975,1989-06-24,76.0,Angel Eyes,The Jeff Healey Band,85.0,76.0,2;
168976,1989-06-24,77.0,Yo No Se,Pajama Party,78.0,77.0,6;
168977,1989-06-24,78.0,Love Train,Holly Johnson,82.0,78.0,2;
168978,1989-06-24,79.0,Nothin (That Compares 2 U),The Jacksons,77.0,77.0,4;
168979,1989-06-24,80.0,Girl You Know It's True,Milli Vanilli,73.0,2.0,25;
168980,"1989-06-24,81,Trouble Me,""10,000 Maniacs"",98,81,2;",,,,,,
168981,1989-06-24,82.0,Keep On Movin',Soul II Soul (Featuring Caron Wheeler),,82.0,1;
168982,1989-06-24,83.0,Comin' Down Tonight,Thirty Eight Special,,83.0,1;
168983,1989-06-24,84.0,I Wanna Be The One,Stevie B,74.0,32.0,19;
168984,1989-06-24,85.0,Closer Than Friends,Surface,80.0,57.0,11;
168985,1989-06-24,86.0,Pop Song 89,R.E.M.,87.0,86.0,3;
168986,1989-06-24,87.0,Dancing In Heaven (Orbital Be-Bop),Q-feel,96.0,87.0,2;
168987,1989-06-24,88.0,Talk It Over,Grayson Hugh,,88.0,1;
168988,1989-06-24,89.0,Through The Storm,Aretha Franklin & Elton John,57.0,16.0,11;
168989,1989-06-24,90.0,Gonna Make It,SaFire,,90.0,1;
168990,1989-06-24,91.0,Waiting Game,Swing Out Sister,86.0,86.0,4;
168991,1989-06-24,92.0,You Are The One,TKA,91.0,91.0,4;
168992,1989-06-24,93.0,Don't Say You Love Me,Billy Squier,,93.0,1;
168993,1989-06-24,94.0,Little Fighter,White Lion,,94.0,1;
168994,1989-06-24,95.0,Little Jackie Wants To Be A Star,Lisa Lisa And Cult Jam,75.0,29.0,11;
168995,1989-06-24,96.0,Electric Youth,Debbie Gibson,71.0,11.0,13;
168996,1989-06-24,97.0,My One Temptation,Mica Paris,,97.0,1;
168997,1989-06-24,98.0,A Shoulder To Cry On,Tommy Page,89.0,29.0,20;
168998,1989-06-24,99.0,Voices Of Babylon,The Outfield,81.0,25.0,14;
168999,1989-06-24,100.0,Darlin' I,Vanessa Williams,88.0,88.0,4;
169000,1989-06-17,1.0,I'll Be Loving You (Forever),New Kids On The Block,2.0,1.0,12;
169001,"1989-06-17,2,""Wind Beneath My Wings (From """"Beaches"""")"",Bette Midler,1,1,16;",,,,,,
169002,1989-06-17,3.0,Every Little Step,Bobby Brown,3.0,3.0,13;
169003,1989-06-17,4.0,Satisfied,Richard Marx,7.0,4.0,7;
169004,1989-06-17,5.0,Buffalo Stance,Neneh Cherry,5.0,5.0,12;
169005,1989-06-17,6.0,Baby Don't Forget My Number,Milli Vanilli,12.0,6.0,8;
169006,1989-06-17,7.0,Good Thing,Fine Young Cannibals,15.0,7.0,7;
169007,1989-06-17,8.0,Close My Eyes Forever,Lita Ford (Duet With Ozzy Osbourne),9.0,8.0,16;
169008,1989-06-17,9.0,This Time I Know It's For Real,Donna Summer,14.0,9.0,9;
169009,1989-06-17,10.0,Cry,Waterfront,13.0,10.0,11;
169010,"1989-06-17,11,""Rock On (From """"Dream A Little Dream"""")"",Michael Damian,4,1,14;",,,,,,
169011,1989-06-17,12.0,Miss You Like Crazy,Natalie Cole,18.0,12.0,10;
169012,1989-06-17,13.0,I Drove All Night,Cyndi Lauper,20.0,13.0,7;
169013,1989-06-17,14.0,Patience,Guns N' Roses,6.0,4.0,11;
169014,1989-06-17,15.0,Pop Singer,John Mellencamp,17.0,15.0,8;
169015,1989-06-17,16.0,Where Are You Now?,Jimmy Harnen With Synch,10.0,10.0,29;
169016,1989-06-17,17.0,If You Don't Know Me By Now,Simply Red,23.0,17.0,7;
169017,1989-06-17,18.0,I Won't Back Down,Tom Petty,21.0,18.0,8;
169018,1989-06-17,19.0,Soldier Of Love,Donny Osmond,8.0,2.0,13;
169019,1989-06-17,20.0,Forever Your Girl,Paula Abdul,11.0,1.0,15;
169020,1989-06-17,21.0,Coming Home,Cinderella,22.0,21.0,11;
169021,1989-06-17,22.0,What You Don't Know,Expose,27.0,22.0,5;
169022,1989-06-17,23.0,Veronica,Elvis Costello,24.0,23.0,9;
169023,1989-06-17,24.0,Express Yourself,Madonna,32.0,24.0,3;
169024,1989-06-17,25.0,The Doctor,The Doobie Brothers,29.0,25.0,5;
169025,1989-06-17,26.0,Toy Soldiers,Martika,33.0,26.0,5;
169026,1989-06-17,27.0,Into The Night,Benny Mardones,28.0,11.0,27;
169027,1989-06-17,28.0,Cuddly Toy (Feel For Me),Roachford,25.0,25.0,10;
169028,1989-06-17,29.0,Rooms On Fire,Stevie Nicks,31.0,29.0,7;
169029,1989-06-17,30.0,Crazy About Her,Rod Stewart,35.0,30.0,6;
169030,1989-06-17,31.0,Be With You,The Bangles,34.0,31.0,7;
169031,1989-06-17,32.0,Real Love,Jody Watley,19.0,2.0,14;
169032,1989-06-17,33.0,Everlasting Love,Howard Jones,16.0,12.0,14;
169033,1989-06-17,34.0,Who Do You Give Your Love To?,Michael Morales,37.0,34.0,8;
169034,1989-06-17,35.0,So Alive,Love And Rockets,43.0,35.0,5;
169035,1989-06-17,36.0,My Brave Face,Paul McCartney,45.0,36.0,4;
169036,1989-06-17,37.0,Lay Your Hands On Me,Bon Jovi,44.0,37.0,3;
169037,1989-06-17,38.0,Send Me An Angel '89,Real Life,40.0,38.0,6;
169038,1989-06-17,39.0,Down Boys,Warrant,39.0,39.0,8;
169039,1989-06-17,40.0,Once Bitten Twice Shy,Great White,48.0,40.0,6;
169040,1989-06-17,41.0,I Like It,Dino,49.0,41.0,6;
169041,1989-06-17,42.0,I'll Be There For You,Bon Jovi,26.0,1.0,16;
169042,1989-06-17,43.0,Dressed For Success,Roxette,52.0,43.0,4;
169043,1989-06-17,44.0,Hey Baby,Henry Lee Summer,55.0,44.0,5;
169044,"1989-06-17,45,""On Our Own (From """"Ghostbusters II"""")"",Bobby Brown,64,45,2;",,,,,,
169045,1989-06-17,46.0,Fascination Street,The Cure,54.0,46.0,6;
169046,"1989-06-17,47,""After All (Love Theme From """"Chances Are"""")"",Cher & Peter Cetera,36,6,15;",,,,,,
169047,"1989-06-17,48,""In Your Eyes (Theme From """"Say Anything"""")"",Peter Gabriel,57,26,19;",,,,,,
169048,1989-06-17,49.0,Me Myself And I,De La Soul,72.0,49.0,3;
169049,1989-06-17,50.0,I Want It All,Queen,58.0,50.0,6;
169050,1989-06-17,51.0,Secret Rendezvous,Karyn White,60.0,51.0,4;
169051,1989-06-17,52.0,Second Chance,Thirty Eight Special,38.0,6.0,19;
169052,"1989-06-17,53,""Batdance (From """"Batman"""")"",Prince,,53,1;",,,,,,
169053,1989-06-17,54.0,Fire Woman,The Cult,62.0,54.0,4;
169054,1989-06-17,55.0,We Can Last Forever,Chicago,59.0,55.0,6;
169055,1989-06-17,56.0,Like A Prayer,Madonna,41.0,1.0,14;
169056,1989-06-17,57.0,Through The Storm,Aretha Franklin & Elton John,30.0,16.0,10;
169057,1989-06-17,58.0,Thinking Of You,SaFire,50.0,12.0,20;
169058,"1989-06-17,59,""Iko Iko (From """"Rain Man"""")"",The Belle Stars,47,14,16;",,,,,,
169059,1989-06-17,60.0,Headed For A Heartbreak,Winger,78.0,60.0,3;
169060,1989-06-17,61.0,In My Eyes,Stevie B,69.0,61.0,4;
169061,1989-06-17,62.0,Hooked On You,Sweet Sensation,76.0,62.0,15;
169062,1989-06-17,63.0,I'm That Type Of Guy,LL Cool J,94.0,63.0,2;
169063,1989-06-17,64.0,Praying To A New God,Wang Chung,73.0,64.0,4;
169064,1989-06-17,65.0,Moonlight On Water,Kevin Raleigh,65.0,65.0,5;
169065,1989-06-17,66.0,No More Rhyme,Debbie Gibson,,66.0,1;
169066,1989-06-17,67.0,Joy And Pain,Rob Base & D.J. E-Z Rock,75.0,67.0,4;
169067,1989-06-17,68.0,Funky Cold Medina,Tone-Loc,56.0,3.0,16;
169068,1989-06-17,69.0,She Drives Me Crazy,Fine Young Cannibals,53.0,1.0,21;
169069,1989-06-17,70.0,Sacred Emotion,Donny Osmond,,70.0,1;
169070,1989-06-17,71.0,Electric Youth,Debbie Gibson,42.0,11.0,12;
169071,1989-06-17,72.0,Right Next To Me,Whistle,79.0,72.0,3;
169072,1989-06-17,73.0,Girl You Know It's True,Milli Vanilli,70.0,2.0,24;
169073,1989-06-17,74.0,I Wanna Be The One,Stevie B,67.0,32.0,18;
169074,1989-06-17,75.0,Little Jackie Wants To Be A Star,Lisa Lisa And Cult Jam,46.0,29.0,10;
169075,1989-06-17,76.0,Friends,Jody Watley With Eric B. & Rakim,,76.0,1;
169076,1989-06-17,77.0,Nothin (That Compares 2 U),The Jacksons,85.0,77.0,3;
169077,1989-06-17,78.0,Yo No Se,Pajama Party,81.0,78.0,5;
169078,1989-06-17,79.0,Calling It Love,Animotion,91.0,79.0,2;
169079,1989-06-17,80.0,Closer Than Friends,Surface,71.0,57.0,10;
169080,1989-06-17,81.0,Voices Of Babylon,The Outfield,51.0,25.0,13;
169081,1989-06-17,82.0,Love Train,Holly Johnson,,82.0,1;
169082,1989-06-17,83.0,Cult Of Personality,Living Colour,61.0,13.0,15;
169083,1989-06-17,84.0,Cover Of Love,Michael Damian,,84.0,1;
169084,1989-06-17,85.0,Angel Eyes,The Jeff Healey Band,,85.0,1;
169085,1989-06-17,86.0,Waiting Game,Swing Out Sister,92.0,86.0,3;
169086,1989-06-17,87.0,Pop Song 89,R.E.M.,93.0,87.0,2;
169087,1989-06-17,88.0,Darlin' I,Vanessa Williams,95.0,88.0,3;
169088,1989-06-17,89.0,A Shoulder To Cry On,Tommy Page,74.0,29.0,19;
169089,1989-06-17,90.0,Stop,Sam Brown,82.0,65.0,10;
169090,1989-06-17,91.0,You Are The One,TKA,100.0,91.0,3;
169091,1989-06-17,92.0,Round & Round,New Order,77.0,64.0,9;
169092,1989-06-17,93.0,The Look,Roxette,66.0,1.0,19;
169093,1989-06-17,94.0,Room To Move,Animotion,86.0,9.0,18;
169094,1989-06-17,95.0,Downtown,One 2 Many,68.0,37.0,13;
169095,1989-06-17,96.0,Dancing In Heaven (Orbital Be-Bop),Q-feel,,96.0,1;
169096,1989-06-17,97.0,I Like,Guy,87.0,70.0,7;
169097,"1989-06-17,98,Trouble Me,""10,000 Maniacs"",,98,1;",,,,,,
169098,1989-06-17,99.0,Youth Gone Wild,Skid Row,99.0,99.0,2;
169099,1989-06-17,100.0,Giving Up On Love,Rick Astley,63.0,38.0,10;
169100,"1989-06-10,1,""Wind Beneath My Wings (From """"Beaches"""")"",Bette Midler,3,1,15;",,,,,,
169101,1989-06-10,2.0,I'll Be Loving You (Forever),New Kids On The Block,5.0,2.0,11;
169102,1989-06-10,3.0,Every Little Step,Bobby Brown,6.0,3.0,12;
169103,"1989-06-10,4,""Rock On (From """"Dream A Little Dream"""")"",Michael Damian,1,1,13;",,,,,,
169104,1989-06-10,5.0,Buffalo Stance,Neneh Cherry,9.0,5.0,11;
169105,1989-06-10,6.0,Patience,Guns N' Roses,4.0,4.0,10;
169106,1989-06-10,7.0,Satisfied,Richard Marx,11.0,7.0,6;
169107,1989-06-10,8.0,Soldier Of Love,Donny Osmond,2.0,2.0,12;
169108,1989-06-10,9.0,Close My Eyes Forever,Lita Ford (Duet With Ozzy Osbourne),10.0,9.0,15;
169109,1989-06-10,10.0,Where Are You Now?,Jimmy Harnen With Synch,13.0,10.0,28;
169110,1989-06-10,11.0,Forever Your Girl,Paula Abdul,8.0,1.0,14;
169111,1989-06-10,12.0,Baby Don't Forget My Number,Milli Vanilli,15.0,12.0,7;
169112,1989-06-10,13.0,Cry,Waterfront,14.0,13.0,10;
169113,1989-06-10,14.0,This Time I Know It's For Real,Donna Summer,16.0,14.0,8;
169114,1989-06-10,15.0,Good Thing,Fine Young Cannibals,19.0,15.0,6;
169115,1989-06-10,16.0,Everlasting Love,Howard Jones,12.0,12.0,13;
169116,1989-06-10,17.0,Pop Singer,John Mellencamp,18.0,17.0,7;
169117,1989-06-10,18.0,Miss You Like Crazy,Natalie Cole,21.0,18.0,9;
169118,1989-06-10,19.0,Real Love,Jody Watley,7.0,2.0,13;
169119,1989-06-10,20.0,I Drove All Night,Cyndi Lauper,25.0,20.0,6;
169120,1989-06-10,21.0,I Won't Back Down,Tom Petty,22.0,21.0,7;
169121,1989-06-10,22.0,Coming Home,Cinderella,24.0,22.0,10;
169122,1989-06-10,23.0,If You Don't Know Me By Now,Simply Red,32.0,23.0,6;
169123,1989-06-10,24.0,Veronica,Elvis Costello,29.0,24.0,8;
169124,1989-06-10,25.0,Cuddly Toy (Feel For Me),Roachford,33.0,25.0,9;
169125,1989-06-10,26.0,I'll Be There For You,Bon Jovi,20.0,1.0,15;
169126,1989-06-10,27.0,What You Don't Know,Expose,36.0,27.0,4;
169127,1989-06-10,28.0,Into The Night,Benny Mardones,35.0,11.0,26;
169128,1989-06-10,29.0,The Doctor,The Doobie Brothers,40.0,29.0,4;
169129,1989-06-10,30.0,Through The Storm,Aretha Franklin & Elton John,17.0,16.0,9;
169130,1989-06-10,31.0,Rooms On Fire,Stevie Nicks,37.0,31.0,6;
169131,1989-06-10,32.0,Express Yourself,Madonna,41.0,32.0,2;
169132,1989-06-10,33.0,Toy Soldiers,Martika,42.0,33.0,4;
169133,1989-06-10,34.0,Be With You,The Bangles,39.0,34.0,6;
169134,1989-06-10,35.0,Crazy About Her,Rod Stewart,43.0,35.0,5;
169135,"1989-06-10,36,""After All (Love Theme From """"Chances Are"""")"",Cher & Peter Cetera,26,6,14;",,,,,,
169136,1989-06-10,37.0,Who Do You Give Your Love To?,Michael Morales,44.0,37.0,7;
169137,1989-06-10,38.0,Second Chance,Thirty Eight Special,28.0,6.0,18;
169138,1989-06-10,39.0,Down Boys,Warrant,47.0,39.0,7;
169139,1989-06-10,40.0,Send Me An Angel '89,Real Life,48.0,40.0,5;
169140,1989-06-10,41.0,Like A Prayer,Madonna,31.0,1.0,13;
169141,1989-06-10,42.0,Electric Youth,Debbie Gibson,23.0,11.0,11;
169142,1989-06-10,43.0,So Alive,Love And Rockets,55.0,43.0,4;
169143,1989-06-10,44.0,Lay Your Hands On Me,Bon Jovi,58.0,44.0,2;
169144,1989-06-10,45.0,My Brave Face,Paul McCartney,54.0,45.0,3;
169145,1989-06-10,46.0,Little Jackie Wants To Be A Star,Lisa Lisa And Cult Jam,30.0,29.0,9;
169146,"1989-06-10,47,""Iko Iko (From """"Rain Man"""")"",The Belle Stars,34,14,15;",,,,,,
169147,1989-06-10,48.0,Once Bitten Twice Shy,Great White,53.0,48.0,5;
169148,1989-06-10,49.0,I Like It,Dino,52.0,49.0,5;
169149,1989-06-10,50.0,Thinking Of You,SaFire,38.0,12.0,19;
169150,1989-06-10,51.0,Voices Of Babylon,The Outfield,27.0,25.0,12;
169151,1989-06-10,52.0,Dressed For Success,Roxette,57.0,52.0,3;
169152,1989-06-10,53.0,She Drives Me Crazy,Fine Young Cannibals,45.0,1.0,20;
169153,1989-06-10,54.0,Fascination Street,The Cure,56.0,54.0,5;
169154,1989-06-10,55.0,Hey Baby,Henry Lee Summer,59.0,55.0,4;
169155,1989-06-10,56.0,Funky Cold Medina,Tone-Loc,49.0,3.0,15;
169156,"1989-06-10,57,""In Your Eyes (Theme From """"Say Anything"""")"",Peter Gabriel,62,26,18;",,,,,,
169157,1989-06-10,58.0,I Want It All,Queen,65.0,58.0,5;
169158,1989-06-10,59.0,We Can Last Forever,Chicago,61.0,59.0,5;
169159,1989-06-10,60.0,Secret Rendezvous,Karyn White,71.0,60.0,3;
169160,1989-06-10,61.0,Cult Of Personality,Living Colour,50.0,13.0,14;
169161,1989-06-10,62.0,Fire Woman,The Cult,74.0,62.0,3;
169162,1989-06-10,63.0,Giving Up On Love,Rick Astley,46.0,38.0,9;
169163,"1989-06-10,64,""On Our Own (From """"Ghostbusters II"""")"",Bobby Brown,,64,1;",,,,,,
169164,1989-06-10,65.0,Moonlight On Water,Kevin Raleigh,78.0,65.0,4;
169165,1989-06-10,66.0,The Look,Roxette,60.0,1.0,18;
169166,1989-06-10,67.0,I Wanna Be The One,Stevie B,64.0,32.0,17;
169167,1989-06-10,68.0,Downtown,One 2 Many,51.0,37.0,12;
169168,1989-06-10,69.0,In My Eyes,Stevie B,82.0,69.0,3;
169169,1989-06-10,70.0,Girl You Know It's True,Milli Vanilli,63.0,2.0,23;
169170,1989-06-10,71.0,Closer Than Friends,Surface,76.0,57.0,9;
169171,1989-06-10,72.0,Me Myself And I,De La Soul,86.0,72.0,2;
169172,1989-06-10,73.0,Praying To A New God,Wang Chung,81.0,73.0,3;
169173,1989-06-10,74.0,A Shoulder To Cry On,Tommy Page,67.0,29.0,18;
169174,1989-06-10,75.0,Joy And Pain,Rob Base & D.J. E-Z Rock,85.0,75.0,3;
169175,1989-06-10,76.0,Hooked On You,Sweet Sensation,91.0,64.0,14;
169176,1989-06-10,77.0,Round & Round,New Order,66.0,64.0,8;
169177,1989-06-10,78.0,Headed For A Heartbreak,Winger,94.0,78.0,2;
169178,1989-06-10,79.0,Right Next To Me,Whistle,89.0,79.0,2;
169179,1989-06-10,80.0,Anything Can Happen,Was (Not Was),75.0,75.0,6;
169180,1989-06-10,81.0,Yo No Se,Pajama Party,84.0,81.0,4;
169181,1989-06-10,82.0,Stop,Sam Brown,79.0,65.0,9;
169182,1989-06-10,83.0,Eternal Flame,The Bangles,72.0,1.0,19;
169183,1989-06-10,84.0,(Between A) Rock And A Hard Place,Cutting Crew,77.0,77.0,5;
169184,1989-06-10,85.0,Nothin (That Compares 2 U),The Jacksons,93.0,85.0,2;
169185,1989-06-10,86.0,Room To Move,Animotion,80.0,9.0,17;
169186,1989-06-10,87.0,I Like,Guy,70.0,70.0,6;
169187,1989-06-10,88.0,I Only Wanna Be With You,Samantha Fox,68.0,31.0,13;
169188,1989-06-10,89.0,Seventeen,Winger,83.0,26.0,16;
169189,1989-06-10,90.0,Heaven Help Me,Deon Estus With George Michael,73.0,5.0,16;
169190,1989-06-10,91.0,Calling It Love,Animotion,,91.0,1;
169191,1989-06-10,92.0,Waiting Game,Swing Out Sister,96.0,92.0,2;
169192,1989-06-10,93.0,Pop Song 89,R.E.M.,,93.0,1;
169193,1989-06-10,94.0,I'm That Type Of Guy,LL Cool J,,94.0,1;
169194,1989-06-10,95.0,Darlin' I,Vanessa Williams,97.0,95.0,2;
169195,1989-06-10,96.0,Circle,Edie Brickell & New Bohemians,69.0,48.0,10;
169196,1989-06-10,97.0,Shake It Up,Bad Company,99.0,82.0,8;
169197,1989-06-10,98.0,I'll Be You,The Replacements,90.0,51.0,10;
169198,1989-06-10,99.0,Youth Gone Wild,Skid Row,,99.0,1;
169199,1989-06-10,100.0,You Are The One,TKA,98.0,98.0,2;
169200,"1989-06-03,1,""Rock On (From """"Dream A Little Dream"""")"",Michael Damian,3,1,12;",,,,,,
169201,1989-06-03,2.0,Soldier Of Love,Donny Osmond,4.0,2.0,11;
169202,"1989-06-03,3,""Wind Beneath My Wings (From """"Beaches"""")"",Bette Midler,6,3,14;",,,,,,
169203,1989-06-03,4.0,Patience,Guns N' Roses,5.0,4.0,9;
169204,1989-06-03,5.0,I'll Be Loving You (Forever),New Kids On The Block,7.0,5.0,10;
169205,1989-06-03,6.0,Every Little Step,Bobby Brown,8.0,6.0,11;
169206,1989-06-03,7.0,Real Love,Jody Watley,2.0,2.0,12;
169207,1989-06-03,8.0,Forever Your Girl,Paula Abdul,1.0,1.0,13;
169208,1989-06-03,9.0,Buffalo Stance,Neneh Cherry,12.0,9.0,10;
169209,1989-06-03,10.0,Close My Eyes Forever,Lita Ford (Duet With Ozzy Osbourne),10.0,10.0,14;
169210,1989-06-03,11.0,Satisfied,Richard Marx,14.0,11.0,5;
169211,1989-06-03,12.0,Everlasting Love,Howard Jones,13.0,12.0,12;
169212,1989-06-03,13.0,Where Are You Now?,Jimmy Harnen With Synch,15.0,13.0,27;
169213,1989-06-03,14.0,Cry,Waterfront,20.0,14.0,9;
169214,1989-06-03,15.0,Baby Don't Forget My Number,Milli Vanilli,22.0,15.0,6;
169215,1989-06-03,16.0,This Time I Know It's For Real,Donna Summer,23.0,16.0,7;
169216,1989-06-03,17.0,Through The Storm,Aretha Franklin & Elton John,16.0,16.0,8;
169217,1989-06-03,18.0,Pop Singer,John Mellencamp,21.0,18.0,6;
169218,1989-06-03,19.0,Good Thing,Fine Young Cannibals,28.0,19.0,5;
169219,1989-06-03,20.0,I'll Be There For You,Bon Jovi,9.0,1.0,14;
169220,1989-06-03,21.0,Miss You Like Crazy,Natalie Cole,24.0,21.0,8;
169221,1989-06-03,22.0,I Won't Back Down,Tom Petty,32.0,22.0,6;
169222,1989-06-03,23.0,Electric Youth,Debbie Gibson,11.0,11.0,10;
169223,1989-06-03,24.0,Coming Home,Cinderella,30.0,24.0,9;
169224,1989-06-03,25.0,I Drove All Night,Cyndi Lauper,33.0,25.0,5;
169225,"1989-06-03,26,""After All (Love Theme From """"Chances Are"""")"",Cher & Peter Cetera,17,6,13;",,,,,,
169226,1989-06-03,27.0,Voices Of Babylon,The Outfield,25.0,25.0,11;
169227,1989-06-03,28.0,Second Chance,Thirty Eight Special,19.0,6.0,17;
169228,1989-06-03,29.0,Veronica,Elvis Costello,36.0,29.0,7;
169229,1989-06-03,30.0,Little Jackie Wants To Be A Star,Lisa Lisa And Cult Jam,29.0,29.0,8;
169230,1989-06-03,31.0,Like A Prayer,Madonna,18.0,1.0,12;
169231,1989-06-03,32.0,If You Don't Know Me By Now,Simply Red,40.0,32.0,5;
169232,1989-06-03,33.0,Cuddly Toy (Feel For Me),Roachford,37.0,33.0,8;
169233,"1989-06-03,34,""Iko Iko (From """"Rain Man"""")"",The Belle Stars,26,14,14;",,,,,,
169234,1989-06-03,35.0,Into The Night,Benny Mardones,41.0,11.0,25;
169235,1989-06-03,36.0,What You Don't Know,Expose,45.0,36.0,3;
169236,1989-06-03,37.0,Rooms On Fire,Stevie Nicks,42.0,37.0,5;
169237,1989-06-03,38.0,Thinking Of You,SaFire,27.0,12.0,18;
169238,1989-06-03,39.0,Be With You,The Bangles,44.0,39.0,5;
169239,1989-06-03,40.0,The Doctor,The Doobie Brothers,46.0,40.0,3;
169240,1989-06-03,41.0,Express Yourself,Madonna,,41.0,1;
169241,1989-06-03,42.0,Toy Soldiers,Martika,51.0,42.0,3;
169242,1989-06-03,43.0,Crazy About Her,Rod Stewart,48.0,43.0,4;
169243,1989-06-03,44.0,Who Do You Give Your Love To?,Michael Morales,49.0,44.0,6;
169244,1989-06-03,45.0,She Drives Me Crazy,Fine Young Cannibals,35.0,1.0,19;
169245,1989-06-03,46.0,Giving Up On Love,Rick Astley,38.0,38.0,8;
169246,1989-06-03,47.0,Down Boys,Warrant,50.0,47.0,6;
169247,1989-06-03,48.0,Send Me An Angel '89,Real Life,52.0,48.0,4;
169248,1989-06-03,49.0,Funky Cold Medina,Tone-Loc,34.0,3.0,14;
169249,1989-06-03,50.0,Cult Of Personality,Living Colour,31.0,13.0,13;
169250,1989-06-03,51.0,Downtown,One 2 Many,39.0,37.0,11;
169251,1989-06-03,52.0,I Like It,Dino,60.0,52.0,4;
169252,1989-06-03,53.0,Once Bitten Twice Shy,Great White,63.0,53.0,4;
169253,1989-06-03,54.0,My Brave Face,Paul McCartney,72.0,54.0,2;
169254,1989-06-03,55.0,So Alive,Love And Rockets,68.0,55.0,3;
169255,1989-06-03,56.0,Fascination Street,The Cure,59.0,56.0,4;
169256,1989-06-03,57.0,Dressed For Success,Roxette,80.0,57.0,2;
169257,1989-06-03,58.0,Lay Your Hands On Me,Bon Jovi,,58.0,1;
169258,1989-06-03,59.0,Hey Baby,Henry Lee Summer,70.0,59.0,3;
169259,1989-06-03,60.0,The Look,Roxette,47.0,1.0,17;
169260,1989-06-03,61.0,We Can Last Forever,Chicago,65.0,61.0,4;
169261,"1989-06-03,62,""In Your Eyes (Theme From """"Say Anything"""")"",Peter Gabriel,77,26,17;",,,,,,
169262,1989-06-03,63.0,Girl You Know It's True,Milli Vanilli,56.0,2.0,22;
169263,1989-06-03,64.0,I Wanna Be The One,Stevie B,55.0,32.0,16;
