,date,rank,song,artist,last-week,peak-rank,weeks-on-board;
158857,1991-06-01,58.0,Life Goes On,Poison,63.0,58.0,5;
158858,1991-06-01,59.0,See The Lights,Simple Minds,71.0,59.0,3;
158859,1991-06-01,60.0,Hold You Tight,Tara Kemp,45.0,3.0,20;
158860,1991-06-01,61.0,Temptation,Corina,82.0,61.0,3;
158861,1991-06-01,62.0,Iesha,Another Bad Creation,51.0,9.0,21;
158862,1991-06-01,63.0,Over And Over,Timmy T.,70.0,63.0,4;
158863,1991-06-01,64.0,Round And Round,Tevin Campbell,57.0,12.0,26;
158864,1991-06-01,65.0,I'll Be There,The Escape Club,91.0,65.0,2;
158865,1991-06-01,66.0,Exclusivity,Damian Dame,86.0,66.0,3;
158866,1991-06-01,67.0,This Time Make It Funky,Tracie Spencer,76.0,67.0,3;
158867,1991-06-01,68.0,Kisses In The Night,Brandon,74.0,68.0,4;
158868,1991-06-01,69.0,How Much Is Enough,The Fixx,43.0,35.0,10;
158869,1991-06-01,70.0,You Can't Play With My Yo-Yo,Yo-Yo Featuring Ice Cube,87.0,70.0,2;
158870,1991-06-01,71.0,The Dream Is Still Alive,Wilson Phillips,,71.0,1;
158871,"1991-06-01,72,""Just The Way It Is, Baby"",The Rembrandts,60,14,17;",,,,,,
158872,1991-06-01,73.0,P.A.S.S.I.O.N.,Rhythm Syndicate,,73.0,1;
158873,"1991-06-01,74,""Nights Like This (From """"The Five Heartbeats"""")"",After 7,78,74,2;",,,,,,
158874,1991-06-01,75.0,Feel The Groove,Cartouche,66.0,66.0,8;
158875,1991-06-01,76.0,Kissing You,Keith Washington,88.0,76.0,2;
158876,1991-06-01,77.0,Can I Call You My Girl,PC Quest,84.0,77.0,5;
158877,1991-06-01,78.0,Higher Than Hope,Daryl Braithwaite,,78.0,1;
158878,"1991-06-01,79,""New Jack Hustler (Nino's Theme) (From """"New Jack City"""")"",Ice-T,73,67,6;",,,,,,
158879,1991-06-01,80.0,Mercy Mercy Me (The Ecology)/I Want You,Robert Palmer,72.0,16.0,16;
158880,1991-06-01,81.0,Sadeness Part 1,Enigma,65.0,5.0,17;
158881,1991-06-01,82.0,Bitter Tears,INXS,62.0,46.0,9;
158882,1991-06-01,83.0,Where The Streets Have No Name,Pet Shop Boys,90.0,83.0,2;
158883,1991-06-01,84.0,Crazy,Daisy Dee,85.0,73.0,10;
158884,1991-06-01,85.0,Ooh La La,David Hallyday,92.0,85.0,2;
158885,1991-06-01,86.0,One More Try,Timmy T.,69.0,1.0,24;
158886,1991-06-01,87.0,Together Forever,Lisette Melendez,79.0,35.0,18;
158887,1991-06-01,88.0,Elevate My Mind,Stereo MC's,,88.0,1;
158888,1991-06-01,89.0,Love Desire,Sandee,,89.0,1;
158889,1991-06-01,90.0,Lift Me Up,Yes,,90.0,1;
158890,1991-06-01,91.0,Wind Of Change,Scorpions,,91.0,1;
158891,1991-06-01,92.0,Something In My Heart,Michel'le,81.0,31.0,21;
158892,1991-06-01,93.0,Someone,The Rembrandts,94.0,93.0,2;
158893,1991-06-01,94.0,Signs,Tesla,64.0,8.0,22;
158894,1991-06-01,95.0,Dirty Love,Thunder,,95.0,1;
158895,1991-06-01,96.0,Coming Out Of The Dark,Gloria Estefan,80.0,1.0,19;
158896,1991-06-01,97.0,Rico Suave,Gerardo,75.0,7.0,18;
158897,1991-06-01,98.0,Let's Chill,Guy,77.0,41.0,15;
158898,"1991-06-01,99,""I'm Dreamin' (From """"New Jack City"""")"",Christopher Williams,89,89,4;",,,,,,
158899,1991-06-01,100.0,Seal Our Fate,Gloria Estefan,67.0,53.0,7;
158900,1991-05-25,1.0,I Don't Wanna Cry,Mariah Carey,8.0,1.0,8;
158901,1991-05-25,2.0,Touch Me (All Night Long),Cathy Dennis,2.0,2.0,13;
158902,1991-05-25,3.0,More Than Words,Extreme,9.0,3.0,10;
158903,1991-05-25,4.0,I Like The Way (The Kissing Game),Hi-Five,1.0,1.0,14;
158904,1991-05-25,5.0,Rhythm Of My Heart,Rod Stewart,5.0,5.0,11;
158905,1991-05-25,6.0,I Touch Myself,Divinyls,4.0,4.0,12;
158906,1991-05-25,7.0,Here We Go,C+C Music Factory/F. Williams,3.0,3.0,13;
158907,"1991-05-25,8,""I Wanna Sex You Up (From """"New Jack City"""")"",Color Me Badd,10,8,8;",,,,,,
158908,1991-05-25,9.0,Love Is A Wonderful Thing,Michael Bolton,12.0,9.0,6;
158909,1991-05-25,10.0,Silent Lucidity,Queensryche,11.0,10.0,10;
158910,1991-05-25,11.0,Losing My Religion,R.E.M.,13.0,11.0,8;
158911,1991-05-25,12.0,Baby Baby,Amy Grant,7.0,1.0,14;
158912,1991-05-25,13.0,Rush Rush,Paula Abdul,23.0,13.0,3;
158913,1991-05-25,14.0,You Don't Have To Go Home Tonight,The Triplets,14.0,14.0,11;
158914,1991-05-25,15.0,Joyride,Roxette,6.0,1.0,13;
158915,1991-05-25,16.0,Miracle,Whitney Houston,17.0,16.0,7;
158916,1991-05-25,17.0,Unbelievable,EMF,25.0,17.0,7;
158917,1991-05-25,18.0,Written All Over Your Face,The Rude Boys,18.0,18.0,12;
158918,1991-05-25,19.0,What Comes Naturally,Sheena Easton,20.0,19.0,9;
158919,1991-05-25,20.0,Don't Treat Me Bad,Firehouse,22.0,20.0,12;
158920,1991-05-25,21.0,Strike It Up,Black Box,24.0,21.0,8;
158921,1991-05-25,22.0,Save Some Love,Keedy,16.0,15.0,11;
158922,1991-05-25,23.0,Power Of Love/Love Power,Luther Vandross,26.0,23.0,5;
158923,1991-05-25,24.0,Couple Days Off,Huey Lewis & The News,30.0,24.0,5;
158924,1991-05-25,25.0,My Heart Is Failing Me,Riff,27.0,25.0,10;
158925,1991-05-25,26.0,More Than Ever,Nelson,15.0,14.0,12;
158926,1991-05-25,27.0,Voices That Care,Voices That Care,19.0,11.0,11;
158927,1991-05-25,28.0,Playground,Another Bad Creation,38.0,28.0,5;
158928,1991-05-25,29.0,Mama Said Knock You Out,LL Cool J,33.0,29.0,7;
158929,1991-05-25,30.0,Cry For Help,Rick Astley,21.0,7.0,15;
158930,1991-05-25,31.0,She Talks To Angels,The Black Crowes,31.0,30.0,11;
158931,1991-05-25,32.0,Here I Am (Come And Take Me),UB40,39.0,32.0,10;
158932,1991-05-25,33.0,Do You Want Me,Salt-N-Pepa,35.0,33.0,10;
158933,1991-05-25,34.0,It's A Shame (My Sister),Monie Love Featuring True Image,29.0,26.0,11;
158934,1991-05-25,35.0,People Are Still Having Sex,LaTour,36.0,35.0,8;
158935,1991-05-25,36.0,Love At First Sight,Styx,40.0,36.0,8;
158936,"1991-05-25,37,""Right Here, Right Now"",Jesus Jones,44,37,7;",,,,,,
158937,1991-05-25,38.0,Walking In Memphis,Marc Cohn,42.0,38.0,9;
158938,1991-05-25,39.0,We Want The Funk,Gerardo,46.0,39.0,4;
158939,1991-05-25,40.0,You're In Love,Wilson Phillips,28.0,1.0,16;
158940,1991-05-25,41.0,(If There Was) Any Other Way,Celine Dion,43.0,41.0,8;
158941,1991-05-25,42.0,How Can I Ease The Pain,Lisa Fischer,45.0,42.0,7;
158942,1991-05-25,43.0,How Much Is Enough,The Fixx,37.0,35.0,9;
158943,1991-05-25,44.0,I've Been Thinking About You,Londonbeat,32.0,1.0,16;
158944,1991-05-25,45.0,Hold You Tight,Tara Kemp,34.0,3.0,19;
158945,1991-05-25,46.0,Never Gonna Let You Down,Surface,50.0,46.0,5;
158946,1991-05-25,47.0,Place In This World,Michael W. Smith,56.0,47.0,4;
158947,1991-05-25,48.0,Whatever You Want,Tony Toni Tone,48.0,48.0,7;
158948,1991-05-25,49.0,I'll Never Let You Go,Steelheart,52.0,49.0,11;
158949,1991-05-25,50.0,Gypsy Woman (She's Homeless),Crystal Waters,57.0,50.0,4;
158950,1991-05-25,51.0,Iesha,Another Bad Creation,41.0,9.0,20;
158951,1991-05-25,52.0,A Better Love,Londonbeat,65.0,52.0,3;
158952,1991-05-25,53.0,Dream Lover,The Rebel Pebbles,61.0,53.0,6;
158953,1991-05-25,54.0,I Don't Want To Lose Your Love,B Angie B,59.0,54.0,5;
158954,1991-05-25,55.0,Come Again,Damn Yankees,55.0,55.0,6;
158955,1991-05-25,56.0,Does Anybody Really Fall In Love Anymore?,Kane Roberts,63.0,56.0,5;
158956,1991-05-25,57.0,Round And Round,Tevin Campbell,53.0,12.0,25;
158957,1991-05-25,58.0,Going Through The Motions,Aftershock,64.0,58.0,9;
158958,1991-05-25,59.0,Piece Of My Heart,Tara Kemp,73.0,59.0,3;
158959,"1991-05-25,60,""Just The Way It Is, Baby"",The Rembrandts,47,14,16;",,,,,,
158960,"1991-05-25,61,""Part Of Me, Part Of You"",Glenn Frey,72,61,3;",,,,,,
158961,1991-05-25,62.0,Bitter Tears,INXS,49.0,46.0,8;
158962,1991-05-25,63.0,Life Goes On,Poison,76.0,63.0,4;
158963,1991-05-25,64.0,Signs,Tesla,54.0,8.0,21;
158964,1991-05-25,65.0,Sadeness Part 1,Enigma,51.0,5.0,16;
158965,1991-05-25,66.0,Feel The Groove,Cartouche,71.0,66.0,7;
158966,1991-05-25,67.0,Seal Our Fate,Gloria Estefan,58.0,53.0,6;
158967,1991-05-25,68.0,Lily Was Here,David A. Stewart Introducing Candy Dulfer,91.0,68.0,2;
158968,1991-05-25,69.0,One More Try,Timmy T.,60.0,1.0,23;
158969,1991-05-25,70.0,Over And Over,Timmy T.,81.0,70.0,3;
158970,1991-05-25,71.0,See The Lights,Simple Minds,82.0,71.0,2;
158971,1991-05-25,72.0,Mercy Mercy Me (The Ecology)/I Want You,Robert Palmer,66.0,16.0,15;
158972,"1991-05-25,73,""New Jack Hustler (Nino's Theme) (From """"New Jack City"""")"",Ice-T,67,67,5;",,,,,,
158973,1991-05-25,74.0,Kisses In The Night,Brandon,80.0,74.0,3;
158974,1991-05-25,75.0,Rico Suave,Gerardo,62.0,7.0,17;
158975,1991-05-25,76.0,This Time Make It Funky,Tracie Spencer,89.0,76.0,2;
158976,1991-05-25,77.0,Let's Chill,Guy,69.0,41.0,14;
158977,"1991-05-25,78,""Nights Like This (From """"The Five Heartbeats"""")"",After 7,,78,1;",,,,,,
158978,1991-05-25,79.0,Together Forever,Lisette Melendez,68.0,35.0,17;
158979,1991-05-25,80.0,Coming Out Of The Dark,Gloria Estefan,75.0,1.0,18;
158980,1991-05-25,81.0,Something In My Heart,Michel'le,70.0,31.0,20;
158981,1991-05-25,82.0,Temptation,Corina,94.0,82.0,2;
158982,1991-05-25,83.0,Someday,Mariah Carey,74.0,1.0,19;
158983,1991-05-25,84.0,Can I Call You My Girl,PC Quest,85.0,84.0,4;
158984,1991-05-25,85.0,Crazy,Daisy Dee,77.0,73.0,9;
158985,1991-05-25,86.0,Exclusivity,Damian Dame,97.0,86.0,2;
158986,1991-05-25,87.0,You Can't Play With My Yo-Yo,Yo-Yo Featuring Ice Cube,,87.0,1;
158987,1991-05-25,88.0,Kissing You,Keith Washington,,88.0,1;
158988,"1991-05-25,89,""I'm Dreamin' (From """"New Jack City"""")"",Christopher Williams,90,89,3;",,,,,,
158989,1991-05-25,90.0,Where The Streets Have No Name,Pet Shop Boys,,90.0,1;
158990,1991-05-25,91.0,I'll Be There,The Escape Club,,91.0,1;
158991,1991-05-25,92.0,Ooh La La,David Hallyday,,92.0,1;
158992,1991-05-25,93.0,This House,Tracie Spencer,79.0,3.0,23;
158993,1991-05-25,94.0,Someone,The Rembrandts,,94.0,1;
158994,1991-05-25,95.0,Treat 'Em Right,Chubb Rock,95.0,95.0,2;
158995,1991-05-25,96.0,Uncle Tom's Cabin,Warrant,78.0,78.0,6;
158996,1991-05-25,97.0,Heartbreak Station,Cinderella,84.0,44.0,11;
158997,1991-05-25,98.0,Another Like My Lover,Jasmine Guy,83.0,66.0,10;
158998,1991-05-25,99.0,Backyard,Pebbles (With Salt-N-Pepa),88.0,73.0,7;
158999,1991-05-25,100.0,All The Man That I Need,Whitney Houston,92.0,1.0,23;
159000,1991-05-18,1.0,I Like The Way (The Kissing Game),Hi-Five,3.0,1.0,13;
159001,1991-05-18,2.0,Touch Me (All Night Long),Cathy Dennis,5.0,2.0,12;
159002,1991-05-18,3.0,Here We Go,C+C Music Factory/F. Williams,4.0,3.0,12;
159003,1991-05-18,4.0,I Touch Myself,Divinyls,6.0,4.0,11;
159004,1991-05-18,5.0,Rhythm Of My Heart,Rod Stewart,7.0,5.0,10;
159005,1991-05-18,6.0,Joyride,Roxette,1.0,1.0,12;
159006,1991-05-18,7.0,Baby Baby,Amy Grant,2.0,1.0,13;
159007,1991-05-18,8.0,I Don't Wanna Cry,Mariah Carey,8.0,8.0,7;
159008,1991-05-18,9.0,More Than Words,Extreme,9.0,9.0,9;
159009,"1991-05-18,10,""I Wanna Sex You Up (From """"New Jack City"""")"",Color Me Badd,12,10,7;",,,,,,
159010,1991-05-18,11.0,Silent Lucidity,Queensryche,11.0,11.0,9;
159011,1991-05-18,12.0,Love Is A Wonderful Thing,Michael Bolton,18.0,12.0,5;
159012,1991-05-18,13.0,Losing My Religion,R.E.M.,16.0,13.0,7;
159013,1991-05-18,14.0,You Don't Have To Go Home Tonight,The Triplets,17.0,14.0,10;
159014,1991-05-18,15.0,More Than Ever,Nelson,14.0,14.0,11;
159015,1991-05-18,16.0,Save Some Love,Keedy,15.0,15.0,10;
159016,1991-05-18,17.0,Miracle,Whitney Houston,21.0,17.0,6;
159017,1991-05-18,18.0,Written All Over Your Face,The Rude Boys,23.0,18.0,11;
159018,1991-05-18,19.0,Voices That Care,Voices That Care,13.0,11.0,10;
159019,1991-05-18,20.0,What Comes Naturally,Sheena Easton,24.0,20.0,8;
159020,1991-05-18,21.0,Cry For Help,Rick Astley,10.0,7.0,14;
159021,1991-05-18,22.0,Don't Treat Me Bad,Firehouse,25.0,22.0,11;
159022,1991-05-18,23.0,Rush Rush,Paula Abdul,36.0,23.0,2;
159023,1991-05-18,24.0,Strike It Up,Black Box,28.0,24.0,7;
159024,1991-05-18,25.0,Unbelievable,EMF,32.0,25.0,6;
159025,1991-05-18,26.0,Power Of Love/Love Power,Luther Vandross,33.0,26.0,4;
159026,1991-05-18,27.0,My Heart Is Failing Me,Riff,27.0,27.0,9;
159027,1991-05-18,28.0,You're In Love,Wilson Phillips,19.0,1.0,15;
159028,1991-05-18,29.0,It's A Shame (My Sister),Monie Love Featuring True Image,26.0,26.0,10;
159029,1991-05-18,30.0,Couple Days Off,Huey Lewis & The News,34.0,30.0,4;
159030,1991-05-18,31.0,She Talks To Angels,The Black Crowes,30.0,30.0,10;
159031,1991-05-18,32.0,I've Been Thinking About You,Londonbeat,20.0,1.0,15;
159032,1991-05-18,33.0,Mama Said Knock You Out,LL Cool J,39.0,33.0,6;
159033,1991-05-18,34.0,Hold You Tight,Tara Kemp,22.0,3.0,18;
159034,1991-05-18,35.0,Do You Want Me,Salt-N-Pepa,40.0,35.0,9;
159035,1991-05-18,36.0,People Are Still Having Sex,LaTour,38.0,36.0,7;
159036,1991-05-18,37.0,How Much Is Enough,The Fixx,35.0,35.0,8;
159037,1991-05-18,38.0,Playground,Another Bad Creation,44.0,38.0,4;
159038,1991-05-18,39.0,Here I Am (Come And Take Me),UB40,41.0,39.0,9;
159039,1991-05-18,40.0,Love At First Sight,Styx,43.0,40.0,7;
159040,1991-05-18,41.0,Iesha,Another Bad Creation,29.0,9.0,19;
159041,1991-05-18,42.0,Walking In Memphis,Marc Cohn,50.0,42.0,8;
159042,1991-05-18,43.0,(If There Was) Any Other Way,Celine Dion,48.0,43.0,7;
159043,"1991-05-18,44,""Right Here, Right Now"",Jesus Jones,51,44,6;",,,,,,
159044,1991-05-18,45.0,How Can I Ease The Pain,Lisa Fischer,54.0,45.0,6;
159045,1991-05-18,46.0,We Want The Funk,Gerardo,56.0,46.0,3;
159046,"1991-05-18,47,""Just The Way It Is, Baby"",The Rembrandts,37,14,15;",,,,,,
159047,1991-05-18,48.0,Whatever You Want,Tony Toni Tone,55.0,48.0,6;
159048,1991-05-18,49.0,Bitter Tears,INXS,46.0,46.0,7;
159049,1991-05-18,50.0,Never Gonna Let You Down,Surface,60.0,50.0,4;
159050,1991-05-18,51.0,Sadeness Part 1,Enigma,31.0,5.0,15;
159051,1991-05-18,52.0,I'll Never Let You Go,Steelheart,59.0,52.0,10;
159052,1991-05-18,53.0,Round And Round,Tevin Campbell,45.0,12.0,24;
159053,1991-05-18,54.0,Signs,Tesla,47.0,8.0,20;
159054,1991-05-18,55.0,Come Again,Damn Yankees,58.0,55.0,5;
159055,1991-05-18,56.0,Place In This World,Michael W. Smith,67.0,56.0,3;
159056,1991-05-18,57.0,Gypsy Woman (She's Homeless),Crystal Waters,76.0,57.0,3;
159057,1991-05-18,58.0,Seal Our Fate,Gloria Estefan,53.0,53.0,5;
159058,1991-05-18,59.0,I Don't Want To Lose Your Love,B Angie B,66.0,59.0,4;
159059,1991-05-18,60.0,One More Try,Timmy T.,49.0,1.0,22;
159060,1991-05-18,61.0,Dream Lover,The Rebel Pebbles,64.0,61.0,5;
159061,1991-05-18,62.0,Rico Suave,Gerardo,42.0,7.0,16;
159062,1991-05-18,63.0,Does Anybody Really Fall In Love Anymore?,Kane Roberts,70.0,63.0,4;
159063,1991-05-18,64.0,Going Through The Motions,Aftershock,69.0,64.0,8;
159064,1991-05-18,65.0,A Better Love,Londonbeat,86.0,65.0,2;
159065,1991-05-18,66.0,Mercy Mercy Me (The Ecology)/I Want You,Robert Palmer,52.0,16.0,14;
159066,"1991-05-18,67,""New Jack Hustler (Nino's Theme) (From """"New Jack City"""")"",Ice-T,72,67,4;",,,,,,
159067,1991-05-18,68.0,Together Forever,Lisette Melendez,61.0,35.0,16;
159068,1991-05-18,69.0,Let's Chill,Guy,62.0,41.0,13;
159069,1991-05-18,70.0,Something In My Heart,Michel'le,68.0,31.0,19;
159070,1991-05-18,71.0,Feel The Groove,Cartouche,71.0,71.0,6;
159071,"1991-05-18,72,""Part Of Me, Part Of You"",Glenn Frey,83,72,2;",,,,,,
159072,1991-05-18,73.0,Piece Of My Heart,Tara Kemp,98.0,73.0,2;
159073,1991-05-18,74.0,Someday,Mariah Carey,65.0,1.0,18;
159074,1991-05-18,75.0,Coming Out Of The Dark,Gloria Estefan,57.0,1.0,17;
159075,1991-05-18,76.0,Life Goes On,Poison,85.0,76.0,3;
159076,1991-05-18,77.0,Crazy,Daisy Dee,75.0,73.0,8;
159077,1991-05-18,78.0,Uncle Tom's Cabin,Warrant,80.0,78.0,5;
159078,1991-05-18,79.0,This House,Tracie Spencer,74.0,3.0,22;
159079,1991-05-18,80.0,Kisses In The Night,Brandon,88.0,80.0,2;
159080,1991-05-18,81.0,Over And Over,Timmy T.,96.0,81.0,2;
159081,1991-05-18,82.0,See The Lights,Simple Minds,,82.0,1;
159082,1991-05-18,83.0,Another Like My Lover,Jasmine Guy,78.0,66.0,9;
159083,1991-05-18,84.0,Heartbreak Station,Cinderella,77.0,44.0,10;
159084,1991-05-18,85.0,Can I Call You My Girl,PC Quest,91.0,85.0,3;
159085,1991-05-18,86.0,Step On,Happy Mondays,63.0,57.0,10;
159086,1991-05-18,87.0,Where Does My Heart Beat Now,Celine Dion,79.0,4.0,24;
159087,1991-05-18,88.0,Backyard,Pebbles (With Salt-N-Pepa),73.0,73.0,6;
159088,1991-05-18,89.0,This Time Make It Funky,Tracie Spencer,,89.0,1;
159089,"1991-05-18,90,""I'm Dreamin' (From """"New Jack City"""")"",Christopher Williams,90,90,2;",,,,,,
159090,1991-05-18,91.0,Lily Was Here,David A. Stewart Introducing Candy Dulfer,,91.0,1;
159091,1991-05-18,92.0,All The Man That I Need,Whitney Houston,89.0,1.0,22;
159092,1991-05-18,93.0,Good Heart,Starship,81.0,81.0,4;
159093,1991-05-18,94.0,Temptation,Corina,,94.0,1;
159094,1991-05-18,95.0,Treat 'Em Right,Chubb Rock,,95.0,1;
159095,1991-05-18,96.0,That's Why,The Party,92.0,55.0,12;
159096,1991-05-18,97.0,Exclusivity,Damian Dame,,97.0,1;
159097,1991-05-18,98.0,The Star Spangled Banner,Whitney Houston,87.0,20.0,11;
159098,1991-05-18,99.0,How To Dance,Bingo Boys Featuring Princessa,82.0,25.0,14;
159099,1991-05-18,100.0,Get Here,Oleta Adams,84.0,5.0,23;
159100,1991-05-11,1.0,Joyride,Roxette,2.0,1.0,11;
159101,1991-05-11,2.0,Baby Baby,Amy Grant,1.0,1.0,12;
159102,1991-05-11,3.0,I Like The Way (The Kissing Game),Hi-Five,3.0,3.0,12;
159103,1991-05-11,4.0,Here We Go,C+C Music Factory/F. Williams,4.0,4.0,11;
159104,1991-05-11,5.0,Touch Me (All Night Long),Cathy Dennis,5.0,5.0,11;
159105,1991-05-11,6.0,I Touch Myself,Divinyls,6.0,6.0,10;
159106,1991-05-11,7.0,Rhythm Of My Heart,Rod Stewart,8.0,7.0,9;
159107,1991-05-11,8.0,I Don't Wanna Cry,Mariah Carey,10.0,8.0,6;
159108,1991-05-11,9.0,More Than Words,Extreme,16.0,9.0,8;
159109,1991-05-11,10.0,Cry For Help,Rick Astley,7.0,7.0,13;
159110,1991-05-11,11.0,Silent Lucidity,Queensryche,13.0,11.0,8;
159111,"1991-05-11,12,""I Wanna Sex You Up (From """"New Jack City"""")"",Color Me Badd,20,12,6;",,,,,,
159112,1991-05-11,13.0,Voices That Care,Voices That Care,11.0,11.0,9;
159113,1991-05-11,14.0,More Than Ever,Nelson,15.0,14.0,10;
159114,1991-05-11,15.0,Save Some Love,Keedy,18.0,15.0,9;
159115,1991-05-11,16.0,Losing My Religion,R.E.M.,21.0,16.0,6;
159116,1991-05-11,17.0,You Don't Have To Go Home Tonight,The Triplets,19.0,17.0,9;
159117,1991-05-11,18.0,Love Is A Wonderful Thing,Michael Bolton,24.0,18.0,4;
159118,1991-05-11,19.0,You're In Love,Wilson Phillips,9.0,1.0,14;
159119,1991-05-11,20.0,I've Been Thinking About You,Londonbeat,12.0,1.0,14;
159120,1991-05-11,21.0,Miracle,Whitney Houston,26.0,21.0,5;
159121,1991-05-11,22.0,Hold You Tight,Tara Kemp,14.0,3.0,17;
159122,1991-05-11,23.0,Written All Over Your Face,The Rude Boys,23.0,21.0,10;
159123,1991-05-11,24.0,What Comes Naturally,Sheena Easton,27.0,24.0,7;
159124,1991-05-11,25.0,Don't Treat Me Bad,Firehouse,28.0,25.0,10;
159125,1991-05-11,26.0,It's A Shame (My Sister),Monie Love Featuring True Image,30.0,26.0,9;
159126,1991-05-11,27.0,My Heart Is Failing Me,Riff,31.0,27.0,8;
159127,1991-05-11,28.0,Strike It Up,Black Box,37.0,28.0,6;
159128,1991-05-11,29.0,Iesha,Another Bad Creation,25.0,9.0,18;
159129,1991-05-11,30.0,She Talks To Angels,The Black Crowes,32.0,30.0,9;
159130,1991-05-11,31.0,Sadeness Part 1,Enigma,17.0,5.0,14;
159131,1991-05-11,32.0,Unbelievable,EMF,43.0,32.0,5;
159132,1991-05-11,33.0,Power Of Love/Love Power,Luther Vandross,42.0,33.0,3;
159133,1991-05-11,34.0,Couple Days Off,Huey Lewis & The News,41.0,34.0,3;
159134,1991-05-11,35.0,How Much Is Enough,The Fixx,39.0,35.0,7;
159135,1991-05-11,36.0,Rush Rush,Paula Abdul,,36.0,1;
159136,"1991-05-11,37,""Just The Way It Is, Baby"",The Rembrandts,22,14,14;",,,,,,
159137,1991-05-11,38.0,People Are Still Having Sex,LaTour,40.0,38.0,6;
159138,1991-05-11,39.0,Mama Said Knock You Out,LL Cool J,46.0,39.0,5;
159139,1991-05-11,40.0,Do You Want Me,Salt-N-Pepa,45.0,40.0,8;
159140,1991-05-11,41.0,Here I Am (Come And Take Me),UB40,44.0,41.0,8;
159141,1991-05-11,42.0,Rico Suave,Gerardo,29.0,7.0,15;
159142,1991-05-11,43.0,Love At First Sight,Styx,48.0,43.0,6;
159143,1991-05-11,44.0,Playground,Another Bad Creation,54.0,44.0,3;
159144,1991-05-11,45.0,Round And Round,Tevin Campbell,36.0,12.0,23;
159145,1991-05-11,46.0,Bitter Tears,INXS,47.0,46.0,6;
159146,1991-05-11,47.0,Signs,Tesla,35.0,8.0,19;
159147,1991-05-11,48.0,(If There Was) Any Other Way,Celine Dion,50.0,48.0,6;
159148,1991-05-11,49.0,One More Try,Timmy T.,34.0,1.0,21;
159149,1991-05-11,50.0,Walking In Memphis,Marc Cohn,52.0,50.0,7;
159150,"1991-05-11,51,""Right Here, Right Now"",Jesus Jones,60,51,5;",,,,,,
159151,1991-05-11,52.0,Mercy Mercy Me (The Ecology)/I Want You,Robert Palmer,33.0,16.0,13;
159152,1991-05-11,53.0,Seal Our Fate,Gloria Estefan,55.0,53.0,4;
159153,1991-05-11,54.0,How Can I Ease The Pain,Lisa Fischer,63.0,54.0,5;
159154,1991-05-11,55.0,Whatever You Want,Tony Toni Tone,64.0,55.0,5;
159155,1991-05-11,56.0,We Want The Funk,Gerardo,72.0,56.0,2;
159156,1991-05-11,57.0,Coming Out Of The Dark,Gloria Estefan,38.0,1.0,16;
159157,1991-05-11,58.0,Come Again,Damn Yankees,65.0,58.0,4;
159158,1991-05-11,59.0,I'll Never Let You Go,Steelheart,62.0,59.0,9;
159159,1991-05-11,60.0,Never Gonna Let You Down,Surface,67.0,60.0,3;
159160,1991-05-11,61.0,Together Forever,Lisette Melendez,59.0,35.0,15;
159161,1991-05-11,62.0,Let's Chill,Guy,56.0,41.0,12;
159162,1991-05-11,63.0,Step On,Happy Mondays,57.0,57.0,9;
159163,1991-05-11,64.0,Dream Lover,The Rebel Pebbles,69.0,64.0,4;
159164,1991-05-11,65.0,Someday,Mariah Carey,49.0,1.0,17;
159165,1991-05-11,66.0,I Don't Want To Lose Your Love,B Angie B,79.0,66.0,3;
159166,1991-05-11,67.0,Place In This World,Michael W. Smith,84.0,67.0,2;
159167,1991-05-11,68.0,Something In My Heart,Michel'le,61.0,31.0,18;
159168,1991-05-11,69.0,Going Through The Motions,Aftershock,70.0,69.0,7;
159169,1991-05-11,70.0,Does Anybody Really Fall In Love Anymore?,Kane Roberts,81.0,70.0,3;
159170,1991-05-11,71.0,Feel The Groove,Cartouche,76.0,71.0,5;
159171,"1991-05-11,72,""New Jack Hustler (Nino's Theme) (From """"New Jack City"""")"",Ice-T,71,71,3;",,,,,,
159172,1991-05-11,73.0,Backyard,Pebbles (With Salt-N-Pepa),74.0,73.0,5;
159173,1991-05-11,74.0,This House,Tracie Spencer,51.0,3.0,21;
159174,1991-05-11,75.0,Crazy,Daisy Dee,77.0,73.0,7;
159175,1991-05-11,76.0,Gypsy Woman (She's Homeless),Crystal Waters,94.0,76.0,2;
159176,1991-05-11,77.0,Heartbreak Station,Cinderella,53.0,44.0,9;
159177,1991-05-11,78.0,Another Like My Lover,Jasmine Guy,66.0,66.0,8;
159178,1991-05-11,79.0,Where Does My Heart Beat Now,Celine Dion,68.0,4.0,23;
159179,1991-05-11,80.0,Uncle Tom's Cabin,Warrant,86.0,80.0,4;
159180,1991-05-11,81.0,Good Heart,Starship,87.0,81.0,3;
159181,1991-05-11,82.0,How To Dance,Bingo Boys Featuring Princessa,58.0,25.0,13;
159182,"1991-05-11,83,""Part Of Me, Part Of You"",Glenn Frey,,83,1;",,,,,,
159183,1991-05-11,84.0,Get Here,Oleta Adams,75.0,5.0,22;
159184,1991-05-11,85.0,Life Goes On,Poison,95.0,85.0,2;
159185,1991-05-11,86.0,A Better Love,Londonbeat,,86.0,1;
159186,1991-05-11,87.0,The Star Spangled Banner,Whitney Houston,83.0,20.0,10;
