,Region,Country,State,City,Month,Day,Year,AvgTemperature
731372,Europe,Germany,,Bonn,2,25,1996,-99.0
731373,Europe,Germany,,Bonn,2,26,1996,50.9
731374,Europe,Germany,,Bonn,2,27,1996,41.4
731375,Europe,Germany,,Bonn,2,28,1996,42.3
731376,Europe,Germany,,Bonn,2,29,1996,31.3
731377,Europe,Germany,,Bonn,3,1,1996,34.2
731378,Europe,Germany,,Bonn,3,2,1996,-99.0
731379,Europe,Germany,,Bonn,3,3,1996,-99.0
731380,Europe,Germany,,Bonn,3,4,1996,29.4
731381,Europe,Germany,,Bonn,3,5,1996,37.7
731382,Europe,Germany,,Bonn,3,6,1996,35.4
731383,Europe,Germany,,Bonn,3,7,1996,36.1
731384,Europe,Germany,,Bonn,3,8,1996,36.9
731385,Europe,Germany,,Bonn,3,9,1996,-99.0
731386,Europe,Germany,,Bonn,3,10,1996,-99.0
731387,Europe,Germany,,Bonn,3,11,1996,27.3
731388,Europe,Germany,,Bonn,3,12,1996,26.4
731389,Europe,Germany,,Bonn,3,13,1996,28.0
731390,Europe,Germany,,Bonn,3,14,1996,34.5
731391,Europe,Germany,,Bonn,3,15,1996,42.1
731392,Europe,Germany,,Bonn,3,16,1996,-99.0
731393,Europe,Germany,,Bonn,3,17,1996,-99.0
731394,Europe,Germany,,Bonn,3,18,1996,42.3
731395,Europe,Germany,,Bonn,3,19,1996,43.6
731396,Europe,Germany,,Bonn,3,20,1996,-99.0
731397,Europe,Germany,,Bonn,3,21,1996,48.6
731398,Europe,Germany,,Bonn,3,22,1996,-99.0
731399,Europe,Germany,,Bonn,3,23,1996,-99.0
731400,Europe,Germany,,Bonn,3,24,1996,-99.0
731401,Europe,Germany,,Bonn,3,25,1996,47.9
731402,Europe,Germany,,Bonn,3,26,1996,-99.0
731403,Europe,Germany,,Bonn,3,27,1996,38.4
731404,Europe,Germany,,Bonn,3,28,1996,-99.0
731405,Europe,Germany,,Bonn,3,29,1996,-99.0
731406,Europe,Germany,,Bonn,3,30,1996,-99.0
731407,Europe,Germany,,Bonn,3,31,1996,-99.0
731408,Europe,Germany,,Bonn,4,1,1996,-99.0
731409,Europe,Germany,,Bonn,4,2,1996,35.0
731410,Europe,Germany,,Bonn,4,3,1996,31.9
731411,Europe,Germany,,Bonn,4,4,1996,38.5
